MF_GO_IDs,gene
GO:0003676,_ptg000014l_000122
GO:0003676,_ptg000020l_000499
GO:0003676,_ptg000016l_001944
GO:0003676,_ptg000019l_000182
GO:0003676,_ptg000006l_001027
GO:0003676,_ptg000010l_001108
GO:0003676,_ptg000006l_001867
GO:0003676,_ptg000006l_001525
GO:0003676,_ptg000008l_001571
GO:0003676,_ptg000006l_001121
GO:0003676,_ptg000001l_001532
GO:0003676,_ptg000011l_000476
GO:0003676,_ptg000018l_000568
GO:0003676,_ptg000038l_000161
GO:0003676,_ptg000025l_001120
GO:0003676,_ptg000018l_000534
GO:0003676,_ptg000014l_000619
GO:0003676,_ptg000019l_000730
GO:0003676,_ptg000038l_000872
GO:0003676,_ptg000008l_000660
GO:0003676,_ptg000027l_000479
GO:0003676,_ptg000023l_000403
GO:0003676,_ptg000024l_000009
GO:0003676,_ptg000020l_001228
GO:0003676,_ptg000006l_001124
GO:0003676,_ptg000038l_000552
GO:0003676,_ptg000027l_000332
GO:0003676,_ptg000006l_002121
GO:0003676,_ptg000003l_000316
GO:0003676,_ptg000018l_000811
GO:0003676,_ptg000006l_001948
GO:0003676,_ptg000023l_000153
GO:0003676,_ptg000027l_000182
GO:0003676,_ptg000023l_000100
GO:0003676,_ptg000018l_001813
GO:0003676,_ptg000019l_001132
GO:0003676,_ptg000014l_000822
GO:0003676,_ptg000023l_000853
GO:0003676,_ptg000006l_001303
GO:0003676,_ptg000004l_000070
GO:0003676,_ptg000006l_000243
GO:0003676,_ptg000014l_000947
GO:0003676,_ptg000027l_001334
GO:0003676,_ptg000038l_000021
GO:0003676,_ptg000010l_000736
GO:0003676,_ptg000014l_000796
GO:0003676,_ptg000006l_000619
GO:0003676,_ptg000006l_001781
GO:0003676,_ptg000024l_000140
GO:0003676,_ptg000012l_000193
GO:0003676,_ptg000010l_001705
GO:0003676,_ptg000001l_001323
GO:0003676,_ptg000001l_001115
GO:0003676,_ptg000020l_001685
GO:0003676,_ptg000002l_000146
GO:0003676,_ptg000006l_000823
GO:0003677,_ptg000016l_000024
GO:0003677,_ptg000003l_000281
GO:0003677,_ptg000016l_002165
GO:0003677,_ptg000011l_000078
GO:0003677,_ptg000008l_000225
GO:0003677,_ptg000001l_001313
GO:0003677,_ptg000008l_001343
GO:0003677,_ptg000038l_000108
GO:0003677,_ptg000023l_000604
GO:0003677,_ptg000011l_000351
GO:0003677,_ptg000014l_000289
GO:0003677,_ptg000006l_001111
GO:0003677,_ptg000038l_000188
GO:0003677,_ptg000010l_000936
GO:0003677,_ptg000003l_001134
GO:0003677,_ptg000010l_001483
GO:0003677,_ptg000014l_000558
GO:0003677,_ptg000008l_001076
GO:0003677,_ptg000038l_000316
GO:0003677,_ptg000008l_000223
GO:0003677,_ptg000027l_000183
GO:0003677,_ptg000010l_002690
GO:0003677,_ptg000010l_002850
GO:0003677,_ptg000019l_000769
GO:0003677,_ptg000011l_000167
GO:0003677,_ptg000027l_000904
GO:0003677,_ptg000001l_000875
GO:0003677,_ptg000023l_000549
GO:0003677,_ptg000020l_000095
GO:0003677,_ptg000006l_001233
GO:0003677,_ptg000014l_000485
GO:0003677,_ptg000006l_001113
GO:0003677,_ptg000010l_001593
GO:0003677,_ptg000008l_000935
GO:0003677,_ptg000016l_001907
GO:0003677,_ptg000006l_002336
GO:0003677,_ptg000025l_001056
GO:0003677,_ptg000010l_000449
GO:0003677,_ptg000019l_001472
GO:0003677,_ptg000038l_000183
GO:0003677,_ptg000001l_001710
GO:0003677,_ptg000008l_000580
GO:0003677,_ptg000025l_000879
GO:0003677,_ptg000019l_000988
GO:0003677,_ptg000006l_001109
GO:0003677,_ptg000014l_001644
GO:0003677,_ptg000001l_001292
GO:0003677,_ptg000002l_000345
GO:0003677,_ptg000016l_001687
GO:0003677,_ptg000019l_000936
GO:0003677,_ptg000001l_001339
GO:0003677,_ptg000012l_000277
GO:0003677,_ptg000001l_000480
GO:0003677,_ptg000029l_000257
GO:0003677,_ptg000002l_000070
GO:0003677,_ptg000018l_001011
GO:0003677,_ptg000006l_001100
GO:0003677,_ptg000001l_001690
GO:0003677,_ptg000008l_000727
GO:0003677,_ptg000001l_000481
GO:0003677,_ptg000010l_001885
GO:0003677,_ptg000010l_001055
GO:0003677,_ptg000006l_001712
GO:0003677,_ptg000001l_001071
GO:0003677,_ptg000027l_001200
GO:0003677,_ptg000027l_000215
GO:0003677,_ptg000011l_000096
GO:0003677,_ptg000029l_000256
GO:0003677,_ptg000010l_001298
GO:0003677,_ptg000001l_000623
GO:0003677,_ptg000038l_000318
GO:0003677,_ptg000027l_001369
GO:0003677,_ptg000018l_000964
GO:0003677,_ptg000006l_001947
GO:0003677,_ptg000002l_000568
GO:0003677,_ptg000012l_000572
GO:0003677,_ptg000001l_000555
GO:0003677,_ptg000006l_001108
GO:0003677,_ptg000025l_000668
GO:0003677,_ptg000016l_000655
GO:0003677,_ptg000014l_000097
GO:0003677,_ptg000038l_000179
GO:0003677,_ptg000039l_000016
GO:0003677,_ptg000010l_002947
GO:0003677,_ptg000007l_001271
GO:0003677,_ptg000006l_002353
GO:0003677,_ptg000027l_000401
GO:0003677,_ptg000020l_000314
GO:0003677,_ptg000018l_001147
GO:0003677,_ptg000027l_000157
GO:0003677,_ptg000006l_001103
GO:0003677,_ptg000002l_000285
GO:0003677,_ptg000038l_000191
GO:0003677,_ptg000019l_000328
GO:0003677,_ptg000010l_000937
GO:0003677,_ptg000018l_000625
GO:0003677,_ptg000007l_000894
GO:0003677,_ptg000014l_001442
GO:0003677,_ptg000018l_000622
GO:0003677,_ptg000008l_000037
GO:0003677,_ptg000006l_000465
GO:0003677,_ptg000010l_002948
GO:0003677,_ptg000038l_000869
GO:0003677,_ptg000003l_000842
GO:0003677,_ptg000001l_001253
GO:0003677,_ptg000018l_001424
GO:0003677,_ptg000008l_001138
GO:0003677,_ptg000006l_001102
GO:0003677,_ptg000016l_000406
GO:0003677,_ptg000010l_001250
GO:0003677,_ptg000019l_000295
GO:0003677,_ptg000008l_001541
GO:0003677,_ptg000011l_000209
GO:0003677,_ptg000001l_001528
GO:0003677,_ptg000007l_001162
GO:0003677,_ptg000007l_000770
GO:0003677,_ptg000027l_000586
GO:0003677,_ptg000018l_000859
GO:0003677,_ptg000020l_000014
GO:0003677,_ptg000016l_001909
GO:0003677,_ptg000004l_000214
GO:0003677,_ptg000038l_000180
GO:0003677,_ptg000008l_000498
GO:0003677,_ptg000006l_000146
GO:0003677,_ptg000038l_000189
GO:0003677,_ptg000014l_000063
GO:0003677,_ptg000004l_000638
GO:0003677,_ptg000020l_000593
GO:0003677,_ptg000006l_001215
GO:0003677,_ptg000018l_001201
GO:0003677,_ptg000006l_002272
GO:0003677,_ptg000018l_001682
GO:0003677,_ptg000014l_000481
GO:0003677,_ptg000038l_000317
GO:0003677,_ptg000016l_001188
GO:0003677,_ptg000023l_000075
GO:0003677,_ptg000018l_001506
GO:0003677,_ptg000008l_000556
GO:0003677,_ptg000018l_000033
GO:0003677,_ptg000020l_000453
GO:0003677,_ptg000020l_001629
GO:0003677,_ptg000010l_000583
GO:0003677,_ptg000020l_001405
GO:0003677,_ptg000020l_000624
GO:0003677,_ptg000016l_000215
GO:0003677,_ptg000038l_000248
GO:0003677,_ptg000001l_000351
GO:0003677,_ptg000008l_001507
GO:0003677,_ptg000010l_000355
GO:0003677,_ptg000038l_000184
GO:0003677,_ptg000025l_000361
GO:0003677,_ptg000016l_001306
GO:0003677,_ptg000006l_001212
GO:0003677,_ptg000008l_000079
GO:0003677,_ptg000012l_000282
GO:0003677,_ptg000007l_000035
GO:0003677,_ptg000019l_001032
GO:0003677,_ptg000014l_001492
GO:0003677,_ptg000001l_000088
GO:0003677,_ptg000018l_001604
GO:0003677,_ptg000018l_000983
GO:0003677,_ptg000004l_000098
GO:0003677,_ptg000018l_000219
GO:0003677,_ptg000010l_000401
GO:0003677,_ptg000016l_000371
GO:0003677,_ptg000016l_000749
GO:0003677,_ptg000014l_001558
GO:0003677,_ptg000016l_001908
GO:0003677,_ptg000006l_001728
GO:0003677,_ptg000027l_000796
GO:0003677,_ptg000006l_000008
GO:0003677,_ptg000010l_000333
GO:0003677,_ptg000016l_001709
GO:0003677,_ptg000038l_000012
GO:0003677,_ptg000010l_000324
GO:0003677,_ptg000006l_001648
GO:0003677,_ptg000018l_000989
GO:0003677,_ptg000010l_002097
GO:0003677,_ptg000001l_001057
GO:0003677,_ptg000038l_000284
GO:0003677,_ptg000010l_002404
GO:0003677,_ptg000007l_001599
GO:0003677,_ptg000038l_000286
GO:0003677,_ptg000014l_001688
GO:0003677,_ptg000008l_001349
GO:0003677,_ptg000025l_000769
GO:0003677,_ptg000025l_001112
GO:0003677,_ptg000025l_000773
GO:0003677,_ptg000008l_000945
GO:0003677,_ptg000010l_002463
GO:0003677,_ptg000016l_000754
GO:0003677,_ptg000004l_000215
GO:0003677,_ptg000019l_001486
GO:0003677,_ptg000006l_000108
GO:0003677,_ptg000001l_001935
GO:0003677,_ptg000018l_001707
GO:0003677,_ptg000010l_002255
GO:0003677,_ptg000007l_000428
GO:0003677,_ptg000010l_002446
GO:0003677,_ptg000025l_001167
GO:0003677,_ptg000010l_000812
GO:0003677,_ptg000014l_000573
GO:0003677,_ptg000001l_001736
GO:0003677,_ptg000019l_000619
GO:0003677,_ptg000001l_001164
GO:0003677,_ptg000006l_000122
GO:0003677,_ptg000004l_000357
GO:0003677,_ptg000014l_000570
GO:0003677,_ptg000016l_001002
GO:0003677,_ptg000004l_000737
GO:0003677,_ptg000006l_000215
GO:0003677,_ptg000011l_000208
GO:0003677,_ptg000016l_001533
GO:0003677,_ptg000008l_000542
GO:0003677,_ptg000001l_000714
GO:0003677,_ptg000001l_000870
GO:0003677,_ptg000023l_000774
GO:0003677,_ptg000006l_001226
GO:0003677,_ptg000027l_001232
GO:0003677,_ptg000007l_000482
GO:0003677,_ptg000007l_000747
GO:0003677,_ptg000001l_000352
GO:0003677,_ptg000023l_000550
GO:0003677,_ptg000038l_000228
GO:0003677,_ptg000020l_000961
GO:0003677,_ptg000002l_000321
GO:0003677,_ptg000007l_000102
GO:0003677,_ptg000016l_001953
GO:0003677,_ptg000027l_000389
GO:0003677,_ptg000006l_000505
GO:0003677,_ptg000010l_002301
GO:0003677,_ptg000020l_001025
GO:0003677,_ptg000016l_000881
GO:0003677,_ptg000006l_001105
GO:0003677,_ptg000010l_002894
GO:0003677,_ptg000010l_002704
GO:0003677,_ptg000027l_000060
GO:0003677,_ptg000025l_000849
GO:0003677,_ptg000008l_001522
GO:0003677,_ptg000025l_000552
GO:0003677,_ptg000010l_000237
GO:0003677,_ptg000006l_002221
GO:0003677,_ptg000010l_001043
GO:0003677,_ptg000014l_001552
GO:0003677,_ptg000010l_000325
GO:0003677,_ptg000007l_000910
GO:0003677,_ptg000010l_001186
GO:0003677,_ptg000002l_000069
GO:0003677,_ptg000006l_002339
GO:0003677,_ptg000008l_000537
GO:0003677,_ptg000025l_000120
GO:0003677,_ptg000007l_001160
GO:0003677,_ptg000011l_000495
GO:0003677,_ptg000020l_000167
GO:0003677,_ptg000020l_001239
GO:0003677,_ptg000016l_001972
GO:0003677,_ptg000027l_000376
GO:0003677,_ptg000001l_001695
GO:0003677,_ptg000018l_000198
GO:0003677,_ptg000027l_001242
GO:0003677,_ptg000007l_000013
GO:0003677,_ptg000014l_000374
GO:0003677,_ptg000006l_001705
GO:0003677,_ptg000012l_000551
GO:0003677,_ptg000025l_000859
GO:0003677,_ptg000018l_001708
GO:0003677,_ptg000014l_000482
GO:0003677,_ptg000010l_000737
GO:0003677,_ptg000008l_000080
GO:0003677,_ptg000007l_000342
GO:0003677,_ptg000038l_000182
GO:0003677,_ptg000011l_000573
GO:0003677,_ptg000019l_000483
GO:0003677,_ptg000014l_000877
GO:0003677,_ptg000038l_000190
GO:0003677,_ptg000001l_000353
GO:0003677,_ptg000006l_002388
GO:0003677,_ptg000016l_000706
GO:0003677,_ptg000006l_000406
GO:0003677,_ptg000004l_000684
GO:0003677,_ptg000016l_000235
GO:0003677,_ptg000008l_000066
GO:0003677,_ptg000007l_000453
GO:0003677,_ptg000016l_000652
GO:0003677,_ptg000016l_002107
GO:0003677,_ptg000003l_000949
GO:0003677,_ptg000038l_000319
GO:0003677,_ptg000001l_001272
GO:0003677,_ptg000020l_001404
GO:0003677,_ptg000001l_001163
GO:0003677,_ptg000006l_001110
GO:0003677,_ptg000012l_000089
GO:0003677,_ptg000014l_001642
GO:0003677,_ptg000007l_001303
GO:0003677,_ptg000003l_001080
GO:0003677,_ptg000014l_001137
GO:0003677,_ptg000019l_000184
GO:0003677,_ptg000024l_000047
GO:0003677,_ptg000011l_000323
GO:0003677,_ptg000023l_000515
GO:0003677,_ptg000001l_000305
GO:0003677,_ptg000008l_001348
GO:0003677,_ptg000011l_000219
GO:0003677,_ptg000016l_000825
GO:0003677,_ptg000016l_002166
GO:0003677,_ptg000004l_000674
GO:0003677,_ptg000016l_001186
GO:0003677,_ptg000020l_000301
GO:0003677,_ptg000029l_000259
GO:0003677,_ptg000011l_000572
GO:0003677,_ptg000023l_000880
GO:0003677,_ptg000029l_000254
GO:0003677,_ptg000001l_001223
GO:0003677,_ptg000010l_002166
GO:0003677,_ptg000003l_000390
GO:0003677,_ptg000023l_000473
GO:0003677,_ptg000038l_000490
GO:0003677,_ptg000001l_001645
GO:0003677,_ptg000014l_000901
GO:0003677,_ptg000038l_000185
GO:0003677,_ptg000018l_000743
GO:0003677,_ptg000011l_000519
GO:0003677,_ptg000038l_000285
GO:0003677,_ptg000016l_000015
GO:0003677,_ptg000008l_000226
GO:0003677,_ptg000010l_001567
GO:0003677,_ptg000003l_000006
GO:0003677,_ptg000012l_000379
GO:0003677,_ptg000025l_001061
GO:0003677,_ptg000010l_002099
GO:0003677,_ptg000006l_001104
GO:0003677,_ptg000008l_000585
GO:0003677,_ptg000001l_001557
GO:0003677,_ptg000014l_001234
GO:0003677,_ptg000038l_000181
GO:0003677,_ptg000016l_001425
GO:0003677,_ptg000009l_000245
GO:0003677,_ptg000006l_001673
GO:0003677,_ptg000019l_001031
GO:0003677,_ptg000002l_000149
GO:0003677,_ptg000003l_000741
GO:0003677,_ptg000001l_001254
GO:0003677,_ptg000011l_000062
GO:0003677,_ptg000003l_001031
GO:0003677,_ptg000011l_000012
GO:0003677,_ptg000006l_001125
GO:0003677,_ptg000014l_000817
GO:0003677,_ptg000010l_001037
GO:0003677,_ptg000001l_001749
GO:0003677,_ptg000006l_001562
GO:0003677,_ptg000038l_000178
GO:0003677,_ptg000007l_000472
GO:0003677,_ptg000008l_001301
GO:0003677,_ptg000027l_000867
GO:0003677,_ptg000004l_000400
GO:0003677,_ptg000027l_000994
GO:0003677,_ptg000010l_001092
GO:0003677,_ptg000038l_000192
GO:0003677,_ptg000008l_000746
GO:0003677,_ptg000014l_000167
GO:0003677,_ptg000001l_000976
GO:0003677,_ptg000007l_000959
GO:0003677,_ptg000001l_000553
GO:0003677,_ptg000038l_000315
GO:0003677,_ptg000010l_001970
GO:0003677,_ptg000018l_000220
GO:0003677,_ptg000023l_000690
GO:0003677,_ptg000027l_000950
GO:0003677,_ptg000023l_000812
GO:0003677,_ptg000010l_002100
GO:0003677,_ptg000038l_000186
GO:0003677,_ptg000038l_000187
GO:0003677,_ptg000023l_000906
GO:0003677,_ptg000027l_000096
GO:0003677,_ptg000003l_000585
GO:0003677,_ptg000010l_000841
GO:0003677,_ptg000001l_002032
GO:0003677,_ptg000010l_000180
GO:0003677,_ptg000025l_000763
GO:0003677,_ptg000018l_000553
GO:0003677,_ptg000006l_001106
GO:0003677,_ptg000019l_000849
GO:0003677,_ptg000025l_000856
GO:0003677,_ptg000006l_000323
GO:0003677,_ptg000001l_000013
GO:0003677,_ptg000016l_000462
GO:0003677,_ptg000003l_000239
GO:0003677,_ptg000007l_001513
GO:0003677,_ptg000011l_000424
GO:0003677,_ptg000019l_001033
GO:0003677,_ptg000006l_001101
GO:0003677,_ptg000010l_001969
GO:0003677,_ptg000006l_001559
GO:0003677,_ptg000012l_000576
GO:0003677,_ptg000001l_000889
GO:0003677,_ptg000001l_001646
GO:0003677,_ptg000001l_001370
GO:0003677,_ptg000008l_000954
GO:0003677,_ptg000019l_000711
GO:0003677,_ptg000006l_001112
GO:0003677,_ptg000010l_001259
GO:0003677,_ptg000014l_000029
GO:0003677,_ptg000010l_001284
GO:0003677,_ptg000038l_000603
GO:0003677,_ptg000010l_002022
GO:0003677,_ptg000010l_000863
GO:0003677,_ptg000006l_001088
GO:0003677,_ptg000002l_000221
GO:0003677,_ptg000011l_000005
GO:0003677,_ptg000004l_000042
GO:0003677,_ptg000010l_002096
GO:0003677,_ptg000029l_000268
GO:0003677,_ptg000010l_002497
GO:0003677,_ptg000038l_000287
GO:0003677,_ptg000025l_000471
GO:0003677,_ptg000016l_002133
GO:0003677,_ptg000025l_001106
GO:0003677,_ptg000010l_001890
GO:0003677,_ptg000018l_000048
GO:0003677,_ptg000025l_000612
GO:0003677,_ptg000001l_000479
GO:0003677,_ptg000009l_000075
GO:0003677,_ptg000007l_001013
GO:0003677,_ptg000010l_000329
GO:0003677,_ptg000003l_000832
GO:0003677,_ptg000004l_000269
GO:0003677,_ptg000020l_000378
GO:0003677,_ptg000038l_000177
GO:0003677,_ptg000016l_000811
GO:0003677,_ptg000020l_000464
GO:0003677,_ptg000020l_000332
GO:0003677,_ptg000008l_001045
GO:0003677,_ptg000025l_000819
GO:0003677,_ptg000018l_000593
GO:0003677,_ptg000038l_000773
GO:0003677,_ptg000025l_000228
GO:0003677,_ptg000001l_000124
GO:0003677,_ptg000038l_000788
GO:0003677,_ptg000010l_001937
GO:0003677,_ptg000018l_000317
GO:0003677,_ptg000025l_000820
GO:0003677,_ptg000014l_000456
GO:0003677,_ptg000018l_000315
GO:0003677,_ptg000001l_000184
GO:0003677,_ptg000027l_000140
GO:0003677,_ptg000008l_000718
GO:0003677,_ptg000016l_000460
GO:0003677,_ptg000016l_000219
GO:0003677,_ptg000010l_002032
GO:0003677,_ptg000018l_001068
GO:0003677,_ptg000007l_000755
GO:0003677,_ptg000027l_000698
GO:0003677,_ptg000003l_001014
GO:0003677,_ptg000025l_000711
GO:0003677,_ptg000025l_000468
GO:0003677,_ptg000016l_001922
GO:0003677,_ptg000001l_001821
GO:0003677,_ptg000019l_000416
GO:0003677,_ptg000020l_000609
GO:0003677,_ptg000038l_000946
GO:0003677,_ptg000016l_000796
GO:0003677,_ptg000010l_001927
GO:0003677,_ptg000007l_000997
GO:0003677,_ptg000025l_000018
GO:0003677,_ptg000014l_000018
GO:0003677,_ptg000008l_001511
GO:0003677,_ptg000018l_000929
GO:0003677,_ptg000018l_000199
GO:0003677,_ptg000006l_001332
GO:0003677,_ptg000014l_001366
GO:0003677,_ptg000008l_000528
GO:0003677,_ptg000018l_000417
GO:0003677,_ptg000007l_000925
GO:0003677,_ptg000019l_001293
GO:0003677,_ptg000020l_000958
GO:0003677,_ptg000027l_000224
GO:0003677,_ptg000001l_001021
GO:0003677,_ptg000019l_001159
GO:0003677,_ptg000010l_001234
GO:0003677,_ptg000007l_001475
GO:0003677,_ptg000025l_000319
GO:0003677,_ptg000019l_001414
GO:0003677,_ptg000010l_001204
GO:0003677,_ptg000004l_000452
GO:0003677,_ptg000006l_001250
GO:0003677,_ptg000007l_000804
GO:0003677,_ptg000012l_000408
GO:0003677,_ptg000016l_002272
GO:0003677,_ptg000014l_001290
GO:0003677,_ptg000025l_000339
GO:0003677,_ptg000012l_000461
GO:0003677,_ptg000004l_000722
GO:0003677,_ptg000004l_000489
GO:0003677,_ptg000006l_000088
GO:0003677,_ptg000014l_001365
GO:0003677,_ptg000010l_001473
GO:0003677,_ptg000010l_002417
GO:0003677,_ptg000010l_001699
GO:0003677,_ptg000006l_000845
GO:0003677,_ptg000014l_000346
GO:0003677,_ptg000004l_000643
GO:0003677,_ptg000019l_000759
GO:0003677,_ptg000010l_001785
GO:0003677,_ptg000023l_000154
GO:0003677,_ptg000014l_001361
GO:0003677,_ptg000018l_000047
GO:0003677,_ptg000007l_000629
GO:0003677,_ptg000023l_000821
GO:0003677,_ptg000023l_000815
GO:0003677,_ptg000003l_000821
GO:0003677,_ptg000023l_000770
GO:0003677,_ptg000004l_000418
GO:0003677,_ptg000003l_001039
GO:0003677,_ptg000006l_000367
GO:0003677,_ptg000018l_000380
GO:0003677,_ptg000006l_002088
GO:0003677,_ptg000014l_000539
GO:0003677,_ptg000003l_001100
GO:0003677,_ptg000008l_000552
GO:0003677,_ptg000012l_000443
GO:0003677,_ptg000008l_000956
GO:0003677,_ptg000019l_000274
GO:0003677,_ptg000023l_000769
GO:0003677,_ptg000014l_001360
GO:0003677,_ptg000014l_000367
GO:0003677,_ptg000001l_001812
GO:0003677,_ptg000027l_000103
GO:0003677,_ptg000011l_000417
GO:0003677,_ptg000010l_001539
GO:0003677,_ptg000001l_000302
GO:0003677,_ptg000007l_001476
GO:0003677,_ptg000016l_000797
GO:0003677,_ptg000010l_000256
GO:0003677,_ptg000010l_000470
GO:0003677,_ptg000009l_000570
GO:0003677,_ptg000014l_000345
GO:0003677,_ptg000001l_000420
GO:0003677,_ptg000009l_000721
GO:0003677,_ptg000009l_000569
GO:0003677,_ptg000003l_000990
GO:0003677,_ptg000012l_000010
GO:0003677,_ptg000010l_000512
GO:0003677,_ptg000006l_000270
GO:0003677,_ptg000010l_001954
GO:0003677,_ptg000014l_001359
GO:0003677,_ptg000025l_000340
GO:0003677,_ptg000020l_000914
GO:0003677,_ptg000018l_001563
GO:0003677,_ptg000007l_000970
GO:0003677,_ptg000001l_000800
GO:0003677,_ptg000004l_000468
GO:0003677,_ptg000011l_000514
GO:0003677,_ptg000010l_001395
GO:0003677,_ptg000016l_001074
GO:0003677,_ptg000001l_001424
GO:0003677,_ptg000014l_000221
GO:0003677,_ptg000027l_001247
GO:0003677,_ptg000003l_000755
GO:0003677,_ptg000003l_000287
GO:0003677,_ptg000023l_000177
GO:0003677,_ptg000006l_000179
GO:0003677,_ptg000030l_000004
GO:0003677,_ptg000018l_000589
GO:0003677,_ptg000009l_000274
GO:0003677,_ptg000006l_002107
GO:0003677,_ptg000008l_001023
GO:0003677,_ptg000710l_000020
GO:0003677,_ptg000344l_000017
GO:0003677,_ptg000007l_000323
GO:0003677,_ptg000006l_000173
GO:0003677,_ptg000612l_000006
GO:0003677,_ptg000053l_000001
GO:0003677,_ptg000634l_000002
GO:0003677,_ptg001034l_000001
GO:0003677,_ptg000389l_000014
GO:0003677,_ptg000265l_000009
GO:0003677,_ptg000309l_000005
GO:0003677,_ptg000142l_000002
GO:0003677,_ptg000414l_000005
GO:0003677,_ptg000945l_000002
GO:0003677,_ptg000181l_000002
GO:0003677,_ptg001033l_000011
GO:0003677,_ptg000786l_000003
GO:0003677,_ptg000621l_000002
GO:0003677,_ptg000408l_000003
GO:0003677,_ptg000377l_000001
GO:0003677,_ptg000027l_000518
GO:0003677,_ptg000531l_000016
GO:0003677,_ptg000538l_000005
GO:0003677,_ptg000014l_000589
GO:0003677,_ptg000482l_000010
GO:0003677,_ptg000770l_000009
GO:0003677,_ptg000678l_000006
GO:0003677,_ptg000369l_000002
GO:0003677,_ptg000710l_000022
GO:0003677,_ptg000449l_000007
GO:0003677,_ptg000942l_000007
GO:0003677,_ptg000557l_000010
GO:0003677,_ptg000148l_000004
GO:0003677,_ptg000665l_000002
GO:0003677,_ptg000494l_000008
GO:0003677,_ptg000185l_000006
GO:0003677,_ptg000459l_000008
GO:0003677,_ptg000985l_000004
GO:0003677,_ptg000331l_000004
GO:0003677,_ptg000746l_000010
GO:0003677,_ptg000851l_000002
GO:0003677,_ptg000543l_000006
GO:0003677,_ptg000472l_000010
GO:0003677,_ptg000479l_000009
GO:0003677,_ptg000036l_000007
GO:0003677,_ptg000988l_000005
GO:0003677,_ptg000882l_000011
GO:0003677,_ptg000677l_000002
GO:0003677,_ptg001108l_000002
GO:0003677,_ptg000694l_000005
GO:0003677,_ptg000775l_000018
GO:0003677,_ptg000978l_000004
GO:0003677,_ptg000659l_000008
GO:0003677,_ptg000690l_000003
